region_bld,urt,arch,mat,year,value
C-WEU-ITA,rur,mfh,perm,2100,27.638165719175362
C-WEU-ITA,rur,sfh,perm,2015,46.47567922
C-WEU-ITA,rur,sfh,perm,2020,47.45438858
C-WEU-ITA,rur,sfh,perm,2025,48.42322034
C-WEU-ITA,rur,sfh,perm,2030,47.93300824606974
C-WEU-ITA,rur,sfh,perm,2035,47.44279615213948
C-WEU-ITA,rur,sfh,perm,2040,46.952584058209226
C-WEU-ITA,rur,sfh,perm,2045,46.462371964278965
C-WEU-ITA,rur,sfh,perm,2050,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2055,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2060,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2065,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2070,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2075,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2080,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2085,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2090,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2095,45.972159870348705
C-WEU-ITA,rur,sfh,perm,2100,45.972159870348705
C-WEU-ITA,urb,mfh,perm,2015,25.30292681
C-WEU-ITA,urb,mfh,perm,2020,25.83576918
C-WEU-ITA,urb,mfh,perm,2025,26.36323386
C-WEU-ITA,urb,mfh,perm,2030,26.070242253718856
C-WEU-ITA,urb,mfh,perm,2035,25.77725064743771
C-WEU-ITA,urb,mfh,perm,2040,25.484259041156566
C-WEU-ITA,urb,mfh,perm,2045,25.19126743487542
C-WEU-ITA,urb,mfh,perm,2050,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2055,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2060,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2065,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2070,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2075,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2080,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2085,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2090,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2095,24.898275828594276
C-WEU-ITA,urb,mfh,perm,2100,24.898275828594276
C-WEU-ITA,urb,sfh,perm,2015,44.2015002
C-WEU-ITA,urb,sfh,perm,2020,45.1323187
C-WEU-ITA,urb,sfh,perm,2025,46.05374294
C-WEU-ITA,urb,sfh,perm,2030,45.54565929186154
C-WEU-ITA,urb,sfh,perm,2035,45.03757564372309
C-WEU-ITA,urb,sfh,perm,2040,44.52949199558463
C-WEU-ITA,urb,sfh,perm,2045,44.021408347446176
C-WEU-ITA,urb,sfh,perm,2050,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2055,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2060,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2065,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2070,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2075,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2080,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2085,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2090,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2095,43.51332469930772
C-WEU-ITA,urb,sfh,perm,2100,43.51332469930772
